index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,suicide,topic1,topic2,topic3
1972,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031001651659607887,0.03830341622233391,0.9306948781013489
1977,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8984383940696716,0.05252532288432121,0.049036212265491486
1978,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.9515379667282104,0.022840311750769615,0.025621669366955757
1984,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03782664239406586,0.9252004623413086,0.03697287291288376
1988,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.48146647214889526,0.454163521528244,0.06437002867460251
1989,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9457834362983704,0.02639196626842022,0.02782464772462845
1990,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.019600244238972664,0.9615864157676697,0.018813330680131912
1992,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.9089869856834412,0.04541851580142975,0.04559453949332237
1994,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9322311282157898,0.0355464443564415,0.03222241625189781
1995,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5498576760292053,0.041324857622385025,0.40881747007369995
1996,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.38741615414619446,0.034545447677373886,0.5780384540557861
1997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06021856144070625,0.8742875456809998,0.06549394130706787
1998,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.024816274642944336,0.02436535619199276,0.9508183598518372
2000,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.18284156918525696,0.214349165558815,0.6028093099594116
2001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02976270020008087,0.03042585588991642,0.9398114681243896
2002,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.3915444314479828,0.5692808628082275,0.03917468339204788
2004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07122359424829483,0.8589010238647461,0.06987535953521729
2006,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.8870143294334412,0.06041421368718147,0.05257144942879677
2007,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9337531924247742,0.03264390304684639,0.033602915704250336
2008,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.04030785709619522,0.04137643426656723,0.9183157086372375
2009,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.03214312717318535,0.6050999164581299,0.3627569377422333
2011,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.18033143877983093,0.6420589685440063,0.1776096075773239
2012,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.052690062671899796,0.3127717971801758,0.6345381736755371
2013,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9313938021659851,0.03269383683800697,0.03591233119368553
2016,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.017346438020467758,0.017591562122106552,0.9650619626045227
2018,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.040104687213897705,0.9211270809173584,0.0387682244181633
2019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8196719884872437,0.15817975997924805,0.02214822731912136
2025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9607143402099609,0.01928037963807583,0.020005324855446815
2027,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.12037980556488037,0.03499952331185341,0.8446206450462341
2028,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.04143953323364258,0.04024336487054825,0.9183170795440674
2031,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.09436339884996414,0.09031733125448227,0.8153192400932312
2032,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.030655063688755035,0.030271945521235466,0.9390730261802673
2035,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7048067450523376,0.14108864963054657,0.1541045755147934
2036,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.45113053917884827,0.030345533043146133,0.5185239315032959
2037,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028065387159585953,0.9429282546043396,0.02900635451078415
2038,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.030809679999947548,0.03888361528515816,0.9303067326545715
2039,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0.9035006761550903,0.031580600887537,0.06491872668266296
2040,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3353700637817383,0.40487343072891235,0.25975653529167175
2042,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0446205735206604,0.05954227223992348,0.895837128162384
2043,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02950325608253479,0.8495074510574341,0.12098929286003113
2046,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5142303109169006,0.024164123460650444,0.46160557866096497
2049,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.9445919394493103,0.02684478461742401,0.02856331132352352
2052,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.05399115011096001,0.04925636574625969,0.8967524766921997
2054,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0509159155189991,0.07195954024791718,0.8771246075630188
2056,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07306107878684998,0.06317956000566483,0.8637593388557434
2061,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9040038585662842,0.04877542704343796,0.04722069948911667
2066,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04866575077176094,0.04970167577266693,0.9016326069831848
2069,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.041312579065561295,0.919418215751648,0.03926922753453255
2070,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9189397096633911,0.038857780396938324,0.04220253601670265
2074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9031963348388672,0.043161217123270035,0.05364246293902397
2076,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.036741986870765686,0.9289345145225525,0.03432347998023033
2078,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03970227763056755,0.03928811103105545,0.9210096001625061
2081,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6663914322853088,0.3027576208114624,0.03085094690322876
2086,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.031874340027570724,0.9348849058151245,0.03324076160788536
2088,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9350969791412354,0.03374074399471283,0.031162267550826073
2090,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.03360041603446007,0.9374045729637146,0.028994997963309288
2091,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9457414746284485,0.025138527154922485,0.029120007529854774
2093,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5643821358680725,0.3691207468509674,0.06649712473154068
2094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.045793235301971436,0.3445186913013458,0.6096880435943604
2096,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03820917755365372,0.9232164025306702,0.038574401289224625
2105,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.025519104674458504,0.027906101197004318,0.9465748071670532
2106,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.03510133922100067,0.9307953119277954,0.034103330224752426
2109,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.044874440878629684,0.04549196735024452,0.9096336364746094
2113,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3333333432674408,0.3333333432674408,0.3333333432674408
2116,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9285814762115479,0.035762134939432144,0.035656362771987915
2117,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9681794047355652,0.015619861893355846,0.016200745478272438
2121,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5958291888237,0.38520824909210205,0.018962573260068893
2123,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.05148744210600853,0.897595226764679,0.050917357206344604
2126,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.30770885944366455,0.6542043685913086,0.03808676823973656
2127,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9353971481323242,0.029496602714061737,0.03510625287890434
2128,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.03757462278008461,0.04282229766249657,0.9196030497550964
2129,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.03423494100570679,0.028739549219608307,0.9370254874229431
2130,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.054376449435949326,0.9007433652877808,0.04488019645214081
2135,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.039012983441352844,0.9220529198646545,0.03893416002392769
2136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9501744508743286,0.026243411004543304,0.023582149296998978
2137,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.013895665295422077,0.011794038116931915,0.9743102788925171
2141,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.03416416049003601,0.9333786368370056,0.03245715796947479
2148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039794985204935074,0.04158588498830795,0.9186191558837891
2150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.013228937052190304,0.33746337890625,0.6493076682090759
2153,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9261635541915894,0.036198440939188004,0.037637971341609955
2154,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.9408992528915405,0.028876926749944687,0.030223824083805084
2156,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0453655980527401,0.04820960760116577,0.9064248204231262
2157,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1267833411693573,0.7469969987869263,0.12621964514255524
2158,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033608172088861465,0.934689462184906,0.03170241042971611
2160,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.03822403773665428,0.03845817595720291,0.9233177900314331
2162,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8928235769271851,0.056340597569942474,0.05083576589822769
2165,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9349860548973083,0.031188713386654854,0.033825214952230453
2166,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0470552034676075,0.05040861293673515,0.902536153793335
2173,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9401792287826538,0.029328295961022377,0.030492492020130157
2175,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.05051250383257866,0.053654082119464874,0.895833432674408
2176,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9346212148666382,0.032258953899145126,0.033119864761829376
2184,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7963802814483643,0.02401025965809822,0.17960944771766663
2185,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.03988612815737724,0.9177334904670715,0.04238035902380943
2188,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.033549800515174866,0.558196485042572,0.4082536995410919
2190,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9276502728462219,0.035698916763067245,0.03665078431367874
2192,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.02632841281592846,0.02317277155816555,0.9504988193511963
2193,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.02214944176375866,0.025646619498729706,0.9522039890289307
2197,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.9060301780700684,0.0457189679145813,0.048250824213027954
2198,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03852974995970726,0.9182180166244507,0.04325219243764877
2199,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.019452523440122604,0.08142413198947906,0.8991233706474304
2202,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.025641940534114838,0.024588029831647873,0.9497700333595276
2203,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.916655957698822,0.041046611964702606,0.042297426611185074
2207,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18283149600028992,0.21411845088005066,0.6030500531196594
2209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9142544865608215,0.0399840883910656,0.04576144367456436
2212,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04049770534038544,0.9197373986244202,0.03976491093635559
2213,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9044487476348877,0.046925321221351624,0.048625871539115906
2217,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04103995859622955,0.04961899667978287,0.9093410968780518
2218,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.182831272482872,0.21411320567131042,0.6030555367469788
2220,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07284165918827057,0.8569740056991577,0.07018432021141052
2221,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.10258517414331436,0.7785987257957458,0.11881601810455322
2223,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029522672295570374,0.03112017922103405,0.9393571019172668
2225,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.08829912543296814,0.8226446509361267,0.08905625343322754
2229,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06929157674312592,0.07364387065172195,0.8570645451545715
2231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9360074996948242,0.030695579946041107,0.03329693153500557
2232,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03398579731583595,0.3945378065109253,0.5714763402938843
2234,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03345701843500137,0.934800922870636,0.03174205124378204
2238,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.11407894641160965,0.035009440034627914,0.8509116172790527
2240,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2630792558193207,0.7050368189811707,0.031883928924798965
2241,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9088752865791321,0.04610811918973923,0.04501662030816078
2245,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.028886429965496063,0.9430906772613525,0.028022903949022293
2247,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09107109159231186,0.8179647326469421,0.0909641832113266
2249,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9067720174789429,0.03690153360366821,0.0563264936208725
2252,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.057307176291942596,0.8714720010757446,0.07122080028057098
2254,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8577266335487366,0.07692652195692062,0.06534679234027863
2255,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9405772089958191,0.029380254447460175,0.030042558908462524
2259,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.02680470608174801,0.7023264765739441,0.27086883783340454
2260,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.951602578163147,0.022731250151991844,0.025666164234280586
2262,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.6700046062469482,0.018188051879405975,0.3118073344230652
2263,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.03820858150720596,0.9232219457626343,0.03856946900486946
2264,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8743352890014648,0.06588830798864365,0.059776369482278824
2265,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.8994596600532532,0.05204091593623161,0.048499371856451035
2266,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.039634548127651215,0.039163049310445786,0.9212024211883545
2267,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019977495074272156,0.020792344585061073,0.9592301845550537
2271,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186933040618896,0.03998390957713127,0.0413227416574955
2272,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9207080006599426,0.037566352635622025,0.04172568768262863
2273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.870980441570282,0.06183841824531555,0.06718117743730545
2275,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.06508272886276245,0.034465909004211426,0.9004513621330261
2276,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6786373257637024,0.27865704894065857,0.042705584317445755
2280,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.03585977107286453,0.04126992076635361,0.9228702783584595
2281,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.03890639916062355,0.03400937467813492,0.92708420753479
2285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09107048809528351,0.8179567456245422,0.09097278118133545
2286,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06164078786969185,0.0590108223259449,0.8793483376502991
2287,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09282170236110687,0.8146885633468628,0.09248977154493332
2291,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.07328532636165619,0.08067003637552261,0.846044659614563
2292,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.053037967532873154,0.1789056807756424,0.7680563926696777
2294,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.10785354673862457,0.8057664036750793,0.08638010919094086
2298,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9470839500427246,0.02794647589325905,0.024969549849629402
2299,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.015047377906739712,0.9701943397521973,0.014758315868675709
2300,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8169355988502502,0.09374444931745529,0.08931995928287506
2305,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.05304085090756416,0.8957546949386597,0.05120445787906647
2306,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029951080679893494,0.9379479885101318,0.03210095688700676
2308,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01952899806201458,0.019585683941841125,0.9608852863311768
2310,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.05742831155657768,0.061473701149225235,0.8810979723930359
2312,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.03637288883328438,0.9270279407501221,0.03659917786717415
2313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9263235926628113,0.03625979274511337,0.037416622042655945
2314,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9511120319366455,0.024213362485170364,0.02467462606728077
2315,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07119282335042953,0.8589341044425964,0.06987305730581284
2316,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02247321978211403,0.9547184109687805,0.02280837669968605
2318,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03945533558726311,0.9213880896568298,0.03915661573410034
2319,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.042386047542095184,0.9174200296401978,0.04019392281770706
2321,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0149232754483819,0.96954345703125,0.015533260069787502
